adIdText;linkref;priceTagText;floatRText;listingH3Text;meuble;lat;lon
7607854;https://www.mubawab.ma/fr/a/7607854/appartement-2-chambres-vide-avec-piscine-collective-%C3%A0-targa;5500 DH;2 chambres, 80 m²;Hay Targa à Marrakech;False;;
7606633;https://www.mubawab.ma/fr/a/7606633/appartement-meubl%C3%A9-jamais-habit%C3%A9-a-gauthier;12000 DH;2 chambres, 90 m²;Gauthier à Casablanca;True;33.582135320705575;-7.628738880157471
7459536;https://www.mubawab.ma/fr/a/7459536/studio-meubl%C3%A9-avec-terasse-a-gauthier;8000 DH;1 chambre, 63 m²;Gauthier à Casablanca;True;33.58891015441808;-7.628674507141113
7609849;https://www.mubawab.ma/fr/a/7609849/location-studio-meubl%C3%A9-neuf-%C3%A0-palmier;7000 DH;1 chambre, 60 m²;Palmier à Casablanca;True;33.580946541729524;-7.629060745239258
7584015;https://www.mubawab.ma/fr/a/7584015/sublime-studio-neuf-meubl%C3%A9-en-location-au-cfc;7500 DH;1 chambre, 60 m²;Casablanca Finance City à Casablanca;False;;
7497758;https://www.mubawab.ma/fr/a/7497758/appartement-%C3%A0-louer-%C3%A0-route-de-fez;4500 DH;1 chambre, 125 m²;Route de Fez à Marrakech;False;31.64622101102246;-7.8497314453125
7595699;https://www.mubawab.ma/fr/a/7595699/super-appartement-%C3%A0-louer;8500 DH;3 chambres, 140 m²;Bourgogne Ouest à Casablanca;False;;
7585007;https://www.mubawab.ma/fr/a/7585007/appartement-de-luxe-70-m2-bd-anoual;9000 DH;2 chambres, 70 m²;Les Hôpitaux à Casablanca;False;33.57154299116339;-7.636313438415527
7602601;https://www.mubawab.ma/fr/a/7602601/graund-appartement-alouer-a-fourat;9500 DH;3 chambres, 150 m²;Maârif Extension à   Casablanca;False;;
7602007;https://www.mubawab.ma/fr/a/7602007/appartement-2-chambres-vide-avec-jardin-priv%C3%A9-mabrouka;4750 DH;2 chambres, 80 m²;Hay Mabrouka à   Marrakech;False;31.642567539017598;-8.007831573486328
7608191;https://www.mubawab.ma/fr/a/7608191/appartement-meubl%C3%A9-pour-un-couple-mari%C3%A9;4750 DH;2 chambres, 60 m²;Guéliz à   Marrakech;True;31.642567539017598;-8.007831573486328
7582634;https://www.mubawab.ma/fr/a/7582634/appartement-2-chambres-vide-avec-piscine-%C3%A0-gueliz;5000 DH;2 chambres, 80 m²;Guéliz à   Marrakech;False;;
7567805;https://www.mubawab.ma/fr/a/7567805/studio-meubl%C3%A9-avec-chemin%C3%A9e-et-piscine-collective;4800 DH;1 chambre, 70 m²;Route Casablanca à   Marrakech;True;31.756137873298158;-7.978477478027344
7610529;https://www.mubawab.ma/fr/a/7610529/location-studio-meubl%C3%A9-neuf-%C3%A0-gauthier;7000 DH;1 chambre, 45 m²;Gauthier à   Casablanca;True;33.58891909184207;-7.628674507141113
7601719;https://www.mubawab.ma/fr/a/7601719/bel-appartement-en-location-%C3%A0-casablanca-finance-city-3-chambres-places-de-stationnement-et-terrasse;15000 DH;3 chambres, 209 m²;Casablanca Finance City à   Casablanca;False;33.559334959513386;-7.65245887116393
7606932;https://www.mubawab.ma/fr/a/7606932/appartement-vide-en-location-sur-hassan-;6500 DH;2 chambres, 95 m²;Hassan - Centre Ville à   Rabat;False;;
7584976;https://www.mubawab.ma/fr/a/7584976/un-studio-meubl%C3%A9-en-location-sur-hassan;5200 DH;1 chambre, 35 m²;Hassan - Centre Ville à   Rabat;False;34.02149743509437;-6.830148696899414
7611537;https://www.mubawab.ma/fr/a/7611537/sublime-appartement-%C3%A0-louer-sur-casablanca-finance-city;17500 DH;3 chambres, 197 m²;Casablanca Finance City à   Casablanca;False;33.596175974504256;-7.657470703125
7612417;https://www.mubawab.ma/fr/a/7612417/magnifique-appartement-meubl%C3%A9-neuf-a-cil;11500 DH;3 chambres, 132 m²;CIL (Hay Salam) à   Casablanca;True;33.57243690885356;-7.657556533813477
7438224;https://www.mubawab.ma/fr/a/7438224/joli-appartement-meuble-a-louer;6000 DH;2 chambres, 80 m²;De La Plage à   Tanger;True;35.77508136806211;-5.793519993119077
7586082;https://www.mubawab.ma/fr/a/7586082/tr%C3%A8s-beau-studio-%C3%A0-louer-%C3%A0-2-mars;7500 DH;1 chambre, 63 m²;Mers Sultan à   Casablanca;False;33.56620953868749;-7.608344382746537
7605856;https://www.mubawab.ma/fr/a/7605856/bel-appartement-vide-90m2-a-cot%C3%A9-mobillia;4800 DH;2 chambres, 90 m²;Bourgogne Ouest à   Casablanca;False;33.5976058301214;-7.645282745361328
7612387;https://www.mubawab.ma/fr/a/7612387/superbe-appartement-meubl%C3%A9-a-palmier;12000 DH;3 chambres, 170 m²;Palmier à   Casablanca;False;;
7602396;https://www.mubawab.ma/fr/a/7602396/studio-meubl%C3%A9-jamais-habit%C3%A9-a-ferme-bretonne;6800 DH;1 chambre, 56 m²;Ferme Bretonne (Hay Arraha) à   Casablanca;True;33.56083313759053;-7.647085189819336
7565171;https://www.mubawab.ma/fr/a/7565171/joli-appartement-vide-alouer-a-ghandi;6000 DH;2 chambres, 110 m²;Val Fleury à   Casablanca;False;33.57517223948594;-7.636785507202148
7607613;https://www.mubawab.ma/fr/a/7607613/apprt-meubl%C3%A9-plein-centre-%C3%A0-louer;4500 DH;2 chambres, 74 m²;Sidi Abbad à   Marrakech;False;;
7612502;https://www.mubawab.ma/fr/a/7612502/appartement-%C3%A0-la-location-pour-longue-dur%C3%A9e;8500 DH;2 chambres, 90 m²;Malabata à   Tanger;False;;
7611505;https://www.mubawab.ma/fr/a/7611505/studio-meubl%C3%A9-neuf-avec-prestations-h%C3%B4teli%C3%A8res;7500 DH;1 chambre, 52 m²;Oasis à   Casablanca;False;;
7611278;https://www.mubawab.ma/fr/a/7611278/penthouse-de-prestige-meubl%C3%A9-orangeraie;50000 DH;4 chambres, 360 m²;Souissi à   Rabat;False;;
7611214;https://www.mubawab.ma/fr/a/7611214/location-d-un-appartement-meubl%C3%A9-%C3%A0-bourgogne-ouest-surface-de-90-m%C2%B2;7000 DH;2 chambres, 90 m²;Bourgogne Ouest à   Casablanca;True;33.59530014773039;-7.641025542820245
7610142;https://www.mubawab.ma/fr/a/7610142/appartement-meubl%C3%A9-quartier-des-hopitaux;6500 DH;1 chambre, 47 m²;Les Hôpitaux à   Casablanca;False;;
7609887;https://www.mubawab.ma/fr/a/7609887/appartement-3ch-les-princesses-sans-vis-%C3%A0-vis;9500 DH;3 chambres, 158 m²;Les princesses à   Casablanca;False;33.57154299116339;-7.636313438415527
7609347;https://www.mubawab.ma/fr/a/7609347/tr%C3%A9s-belle-appartement-anfa-park;7000 DH;2 chambres, 100 m²;Beauséjour à   Casablanca;False;33.56595058394395;-7.649508656655456
7609151;https://www.mubawab.ma/fr/a/7609151/studio-neuf-meubl%C3%A9-avec-terasse-%C3%A0-louer-sur-les-princesses;8500 DH;1 chambre, 55 m²;Les princesses à Casablanca;False;;
7492898;https://www.mubawab.ma/fr/a/7492898/location-appartement-meubl%C3%A9-quartier-racine;8500 DH;2 chambres, 80 m²;Racine à Casablanca;False;33.59823317135514;-7.644252777099609
7392115;https://www.mubawab.ma/fr/a/7392115/location-magnifique-appartement-meubl%C3%A9;13000 DH;2 chambres, 130 m²;Racine à Casablanca;False;;
7511378;https://www.mubawab.ma/fr/a/7511378/a-louer-joli-appartement-meubl%C3%A9-face-elbilia-lahjajm;7000 DH;2 chambres, 96 m²;Ain Diab à Casablanca;False;;
7610907;https://www.mubawab.ma/fr/a/7610907/a-louer-studio-meubl%C3%A9-hst-gauthier;7000 DH;1 chambre, 50 m²;Gauthier à Casablanca;True;33.582734173084866;-7.675838470458984
7333440;https://www.mubawab.ma/fr/a/7333440/appartement-moderne-avec-grande-terrasse-a-cfc;9000 DH;1 chambre, 60 m²;Casablanca Finance City à Casablanca;True;33.547117579470296;-7.675495147705078
7611224;https://www.mubawab.ma/fr/a/7611224/bel-appartement-meubl%C3%A9-en-location;12000 DH;2 chambres, 142 m²;Bourgogne Ouest à Casablanca;False;;
7608272;https://www.mubawab.ma/fr/a/7608272/coup-de-c%C5%93ur-soleil-et-confort;12000 DH;2 chambres, 113 m²;Talborjt à Agadir;True;30.422418738297385;-9.592737858183682
7607507;https://www.mubawab.ma/fr/a/7607507/location-d-un-appartement-en-hassan-centre-ville-3-grandes-pi%C3%A8ces-air-conditionn%C3%A9;8000 DH;2 chambres, 70 m²;Hassan - Centre Ville à   Rabat;False;34.018295744852395;-6.8314770536379115
7600158;https://www.mubawab.ma/fr/a/7600158/studio-bien-meubl%C3%A9-rez-de-jardin-%C3%A0-louer-prestigia;7500 DH;1 chambre, 66 m²;Agdal à   Marrakech;True;31.596448387112936;-7.987790107727051
7610129;https://www.mubawab.ma/fr/a/7610129/location-appartement-2-chambres-meubl%C3%A9-sur-ghandi;9000 DH;2 chambres, 80 m²;Burger à   Casablanca;True;33.56951147238127;-7.644268107796734
7605610;https://www.mubawab.ma/fr/a/7605610/location-studio-meubl%C3%A9-avec-terrasse-cfc;8500 DH;1 chambre, 50 m²;Casablanca Finance City à   Casablanca;True;33.563139712444496;-7.661333084106445
7605607;https://www.mubawab.ma/fr/a/7605607/appartement-2-chambres-%C3%A0-louer-non-meubl%C3%A9-maarif;8000 DH;2 chambres, 120 m²;Maârif à   Casablanca;False;33.57154299116339;-7.636313438415527
7605615;https://www.mubawab.ma/fr/a/7605615/location-studio-non-meubl%C3%A9-neuf-%C3%A0-maarif;5500 DH;1 chambre, 50 m²;Maârif à   Casablanca;False;;
7608254;https://www.mubawab.ma/fr/a/7608254/studio-meubl%C3%A9-%C3%A0-louer-maarif;7000 DH;1 chambre, 50 m²;Maârif à   Casablanca;False;;
7605626;https://www.mubawab.ma/fr/a/7605626/location-d-un-superbe-appartement-2-chambres-cfc;15000 DH;2 chambres, 150 m²;Casablanca Finance City à   Casablanca;True;33.5634973154329;-7.661032676696749
7609157;https://www.mubawab.ma/fr/a/7609157/appartement-3-chambres-meubl%C3%A9s-avec-vue-sur-piscine-prestigia-golf;15000 DH;3 chambres, 160 m²;Bouskoura;False;;
7365760;https://www.mubawab.ma/fr/a/7365760/appartement-%C3%A0-louer-%C3%A0-californie-2-pi%C3%A8ces-antenne-parabolique-et-s%C3%A9curit%C3%A9;8500 DH;2 chambres, 136 m²;Californie à   Casablanca;False;33.53595755299843;-7.625627517700195
7232517;https://www.mubawab.ma/fr/a/7232517/joli-appartement-meuble-avec-belle-terrasse-sur-maarif;7800 DH;2 chambres, 86 m²;Maârif à   Casablanca;False;;
7471347;https://www.mubawab.ma/fr/a/7471347/location-appartement-quartier-anfa;5000 DH;2 chambres, 100 m²;Racine à   Casablanca;False;33.592458238962855;-7.648158073425293
7574186;https://www.mubawab.ma/fr/a/7574186/location-appartement-quartier-ain-diab;6500 DH;2 chambres, 90 m²;Ain Diab Extension à   Casablanca;False;;
7528678;https://www.mubawab.ma/fr/a/7528678/location-appartement-quartier-racine;11500 DH;3 chambres, 130 m²;Racine à   Casablanca;False;33.59616703783212;-7.657470703125
7587141;https://www.mubawab.ma/fr/a/7587141/location-studio-quartier-anfa;4500 DH;1 chambre, 45 m²;Triangle d'Or à   Casablanca;False;;
7581992;https://www.mubawab.ma/fr/a/7581992/location-appartement-hermitage;7000 DH;2 chambres, 70 m²;Hermitage à   Casablanca;False;;
7579213;https://www.mubawab.ma/fr/a/7579213/ben%E2%80%99s-home;800 DH;3 chambres, 130 m²;Les Hôpitaux à   Casablanca;True;33.57797899192462;-7.6200056076049805
7577268;https://www.mubawab.ma/fr/a/7577268/location-d-un-appartement-%C3%A0-ain-chock-3-chambres-meubl%C3%A9-;8000 DH;3 chambres, 127 m²;Ain Chock à   Casablanca;False;;
7567147;https://www.mubawab.ma/fr/a/7567147/location-joli-appartement-meubl%C3%A9-1chambre-77m%C2%B2-val-fleuri;7350 DH;1 chambre, 77 m²;Val Fleury à   Casablanca;True;33.57154299116339;-7.636313438415527
7561708;https://www.mubawab.ma/fr/a/7561708/appartement-de-90m%C2%B2-2eme-etage;5000 DH;2 chambres, 90 m²;Oulfa à   Casablanca;False;33.547117579470296;-7.675495147705078
7555382;https://www.mubawab.ma/fr/a/7555382/appartement-meubl%C3%A9-dans-une-r%C3%A9sidence-surveill%C3%A9e;5500 DH;2 chambres, 90 m²;Moujahidine à   Tanger;True;35.766223883179265;-5.8351135253904545
7548443;https://www.mubawab.ma/fr/a/7548443/appartements-de-luxe-quartier-ferme-bretonne;8000 DH;1 chambre, 60 m²;Ferme Bretonne (Hay Arraha) à   Casablanca;False;;
7530337;https://www.mubawab.ma/fr/a/7530337/joli-appartement-calme-et-propre-%C3%A0-casablanca;5800 DH;3 chambres, 105 m²;Oulfa à   Casablanca;True;33.54708019030221;-7.6837069126525535
7519867;https://www.mubawab.ma/fr/a/7519867/bel-appartement-en-location-%C3%A0-route-casablanca-5-belles-chambres-terrasse-et-ascenseur-;7000 DH;5 chambres, 160 m²;Route Casablanca à   Marrakech;False;31.75599191022682;-7.978305816650391
7502586;https://www.mubawab.ma/fr/a/7502586/bel-appartement-2-facades-vue-piscine;8500 DH;2 chambres, 82 m²;Plage Oued Cherrat à   Bouznika;True;33.81258205620029;-7.148097753524695
7611847;https://www.mubawab.ma/fr/a/7611847/un-appart-rez-de-jardin-a-prestigia-en-location;16000 DH;3 chambres, 218 m²;Bouskoura;False;;
7605708;https://www.mubawab.ma/fr/a/7605708/appartement-a-louer;8500 DH;2 chambres, 100 m²;Hivernage à Marrakech;True;31.642567539017598;-8.007831573486328
7520101;https://www.mubawab.ma/fr/a/7520101/appartement-%C3%A0-louer-%C3%A0-prestigia-en-exclusivit%C3%A9;15000 DH;3 chambres, 151 m²;Route de l'Ourika à Marrakech;False;;
7603798;https://www.mubawab.ma/fr/a/7603798/studio-a-louer;6000 DH;1 chambre, 60 m²;Guéliz à Marrakech;False;31.642567539017598;-8.007831573486328
7606519;https://www.mubawab.ma/fr/a/7606519/appartement-a-louer;6500 DH;2 chambres, 120 m²;Guéliz à Marrakech;True;31.642567539017598;-8.007831573486328
7594939;https://www.mubawab.ma/fr/a/7594939/superbe-studio-%C3%A0-louer-rez-de-jardin-au-cfc-meubl%C3%A9;8000 DH;1 chambre, 65 m²;Casablanca Finance City à Casablanca;True;33.44032295498702;-7.643909454345703
7597352;https://www.mubawab.ma/fr/a/7597352/tr%C3%A8s-bel-appartement-%C3%A0-louer-avec-cuisine-am%C3%A9ricai;12000 DH;2 chambres, 90 m²;Casablanca Finance City à Casablanca;True;33.5585265011327;-7.605092525482178
7597355;https://www.mubawab.ma/fr/a/7597355/bel-appartement-avec-vue-panoramique;7000 DH;1 chambre, 60 m²;Mers Sultan à Casablanca;False;33.58351363151821;-7.611841642045221
7527853;https://www.mubawab.ma/fr/a/7527853/a-louer-studio-meubl%C3%A9-en-face-lyautey-bourgogne;6500 DH;1 chambre, 52 m²;Anfa à   Casablanca;True;33.596175974504256;-7.657470703125
7519115;https://www.mubawab.ma/fr/a/7519115/a-louer-joli-studio-vide-avec-terrasse-bourgogne;6000 DH;1 chambre, 52 m²;Bourgogne Ouest à   Casablanca;False;;
7372003;https://www.mubawab.ma/fr/a/7372003/un-tr%C3%A8s-bel-appartement-en-plein-c%C5%93ur-de-l-hevirnage;29000 DH;3 chambres, 300 m²;Guéliz à   Marrakech;True;31.635077472598304;-8.010320663452148
7573537;https://www.mubawab.ma/fr/a/7573537/appartement-vide-%C3%A0-la-location-%C3%A0-gu%C3%A9liz-marrakech;4500 DH;1 chambre, 76 m²;Guéliz à   Marrakech;False;;
7577374;https://www.mubawab.ma/fr/a/7577374/appartement-%C3%A0-la-location-vide-%C3%A0-gu%C3%A9liz-victor-hugo;5800 DH;2 chambres, 86 m²;Camp Al Ghoul à   Marrakech;False;31.642567539017598;-8.007831573486328
7597543;https://www.mubawab.ma/fr/a/7597543/appartement-meubl%C3%A9-en-location-a-tamaris;8000 DH;2 chambres, 100 m²;Dar Bouazza;True;33.50682021960575;-7.855567932128906
7609379;https://www.mubawab.ma/fr/a/7609379/appartement-meuble-en-location;8000 DH;2 chambres, 106 m²;Dar Bouazza;True;33.51426290441053;-7.839088439941406
7595267;https://www.mubawab.ma/fr/a/7595267/charmant-appartement-rdj-en-location-vide;16000 DH;3 chambres, 216 m²;Dar Bouazza;False;;
7606192;https://www.mubawab.ma/fr/a/7606192/appartement-en-location-vide-ou-meuble;14000 DH;3 chambres, 279 m²;Dar Bouazza;False;33.533939995837706;-7.768020629882784
7576007;https://www.mubawab.ma/fr/a/7576007/appartement-vide-%C3%A0-louer-%C3%A0-tadart-%C3%A0-casa;7000 DH;3 chambres, 130 m²;Californie à   Casablanca;False;33.5320075462679;-7.616862947014511
7595240;https://www.mubawab.ma/fr/a/7595240/tr%C3%A9s-beau-studio-a-louer-a-bd-tan-tan-56m;5400 DH;1 chambre, 56 m²;Bourgogne Ouest à   Casablanca;False;;
7582843;https://www.mubawab.ma/fr/a/7582843/superbe-appartements-%C3%A0-palmier;22500 DH;2 chambres, 110 m²;Palmier à   Casablanca;False;33.57154299116339;-7.636313438415527
7577634;https://www.mubawab.ma/fr/a/7577634/duplex-120m-a-louer-a-bourgogne-ouest-c%C3%B4t%C3%A9-vinisi;7000 DH;1 chambre, 120 m²;Bourgogne Ouest à   Casablanca;False;33.5827252350202;-7.675838470458984
7611982;https://www.mubawab.ma/fr/a/7611982/appartement-meubl%C3%A9-%C3%A0-louer-%C3%A0-malabata;12000 DH;2 chambres, 100 m²;De La Plage à   Tanger;True;35.77525384929336;-5.863094329833984
6953645;https://www.mubawab.ma/fr/a/6953645/appartement-2chambres-114m-piscine;6800 DH;2 chambres, 114 m²;Hay Targa à   Marrakech;False;31.632373030532825;-8.059443477541208
7458295;https://www.mubawab.ma/fr/a/7458295/appart-meubl%C3%A9-%C3%A0-louer-pour-longue-dur%C3%A9e-%C3%A0-agadir;5500 DH;3 chambres, 120 m²;Hay Houda à   Agadir;True;30.399767329678653;-9.53690407332033
7448623;https://www.mubawab.ma/fr/a/7448623/luxueux-appart-de-300m2-palmier-4-chambres;14500 DH;4 chambres, 330 m²;Palmier à   Casablanca;False;33.57154299116339;-7.636313438415527
7416891;https://www.mubawab.ma/fr/a/7416891/studio-neuf-meubl%C3%A9-53m2-socrate;8500 DH;1 chambre, 53 m²;Maârif Extension à   Casablanca;True;33.57839258909229;-7.643800717100277
7365400;https://www.mubawab.ma/fr/a/7365400/jolie-appartement-vue-sur-mer;8000 DH;1 chambre, 75 m²;Bella Vista à   Tanger;True;35.775677593290254;-5.778289586095781
7505531;https://www.mubawab.ma/fr/a/7505531/appartement-vide-au-triangle-d-or;7000 DH;2 chambres, 117 m²;Triangle d'Or à   Casablanca;False;33.582734173084866;-7.675838470458984
7536224;https://www.mubawab.ma/fr/a/7536224/location-d-un-appartement-%C3%A0-racine-surface-de-70-m%C2%B2-meubl%C3%A9;6500 DH;1 chambre, 70 m²;Racine à   Casablanca;False;;
7538074;https://www.mubawab.ma/fr/a/7538074/appartement-meubl%C3%A9-moderne-%C3%A0-gauthier;12000 DH;2 chambres, 75 m²;Gauthier à   Casablanca;False;;
7540091;https://www.mubawab.ma/fr/a/7540091/appartement-vide-et-neuf-%C3%A0-cfc-casa-finances-city;8500 DH;2 chambres, 105 m²;Casablanca Finance City à   Casablanca;False;;
7537773;https://www.mubawab.ma/fr/a/7537773/appartement-meubl%C3%A9-%C3%A0-oasis-haut-standing;23000 DH;3 chambres, 140 m²;Oasis à   Casablanca;False;33.55702447218315;-7.6348114013671875
7337576;https://www.mubawab.ma/fr/a/7337576/appartement-vide-2ch-%C3%A0-val-fleuri-100m2;7500 DH;2 chambres, 100 m²;Val Fleury à   Casablanca;False;33.57519011717882;-7.636785507202148
7533758;https://www.mubawab.ma/fr/a/7533758/joli-appartement-avec-belle-vue;8500 DH;2 chambres, 103 m²;Casablanca Finance City à Casablanca;False;;
7595262;https://www.mubawab.ma/fr/a/7595262/studio-meubl%C3%A9-racine-terrasse-avec-v%C3%A9randa;7500 DH;1 chambre, 70 m²;Racine à Casablanca;True;33.582734173084866;-7.675838470458984
7428504;https://www.mubawab.ma/fr/a/7428504/appartement-%C3%A0-louer-%C3%A0-l-agdal;15000 DH;2 chambres, 120 m²;Agdal à Rabat;False;;
7350282;https://www.mubawab.ma/fr/a/7350282/appartement-meubl%C3%A9-ou-vide-%C3%A0-louer-%C3%A0-2-mars;8000 DH;3 chambres, 139 m²;Les Hôpitaux à Casablanca;True;33.57154299116339;-7.636313438415527
7610419;https://www.mubawab.ma/fr/a/7610419/appartement-vide-%C3%A0-louer-%C3%A0-bd-ghandi;9000 DH;3 chambres, 210 m²;Beauséjour à Casablanca;False;33.547117579470296;-7.675495147705078
7612072;https://www.mubawab.ma/fr/a/7612072/appartement-meubl%C3%A9-a-jbal-kbir-vue-paronamique;10000 DH;2 chambres, 120 m²;Californie à Tanger;False;;
7155150;https://www.mubawab.ma/fr/a/7155150/tr%C3%A8s-joli-studio-meubl%C3%A9-neuf-sur-les-princesses;7500 DH;1 chambre, 46 m²;Les princesses à Casablanca;True;33.578954419363114;-7.648427686946491
7606020;https://www.mubawab.ma/fr/a/7606020/location-appartement-vide-quartier-bourgogne;4500 DH;2 chambres, 90 m²;Bourgogne Ouest à Casablanca;False;33.598304662993705;-7.644252777099609
7604332;https://www.mubawab.ma/fr/a/7604332/appartement-%C3%A0-louer-%C3%A0-la-gironde-casa;5300 DH;2 chambres, 100 m²;La Gironde à   Casablanca;False;33.57708513162621;-7.602968215942383
7564442;https://www.mubawab.ma/fr/a/7564442/bel-appartement-meubl%C3%A9-%C3%A0-louer-%C3%A0-2mars-casa;7000 DH;2 chambres, 115 m²;Maârif à   Casablanca;False;;
7595154;https://www.mubawab.ma/fr/a/7595154/appartement-meubl%C3%A9-%C3%A0-louer-%C3%A0-rabat;12500 DH;3 chambres, 140 m²;Riyad à   Rabat;False;33.98161168590123;-6.8646525498479605
7593429;https://www.mubawab.ma/fr/a/7593429/appartement-vide-%C3%A0-louer-%C3%A0-belv%C3%A9d%C3%A8re-casa;5000 DH;2 chambres, 100 m²;Belvédère à   Casablanca;False;33.58588031432803;-7.58082389831543
7607666;https://www.mubawab.ma/fr/a/7607666/appartement-%C3%A0-louer-%C3%A0-la-gironde-casa;3600 DH;2 chambres, 80 m²;La Gironde à   Casablanca;False;33.57708513162621;-7.602968215942383
7335559;https://www.mubawab.ma/fr/a/7335559/appartement-meubl%C3%A9-%C3%A0-prestigia-vue-picine-et-golf;8500 DH;2 chambres, 78 m²;Agdal à   Marrakech;False;;
7447428;https://www.mubawab.ma/fr/a/7447428/un-tres-beau-rez-de-jardin-vide-de-78m%C2%B2;7500 DH;2 chambres, 78 m²;Agdal à   Marrakech;False;;
7596690;https://www.mubawab.ma/fr/a/7596690/splendide-appartement-2-chs-%C3%A9quip%C3%A9-hivernage;15000 DH;2 chambres, 120 m²;Hivernage à   Marrakech;False;31.642567539017598;-8.007831573486328
7393805;https://www.mubawab.ma/fr/a/7393805/un-tr%C3%A8s-bel-appartement-rez-de-jardin-vide-a-prestigia;8500 DH;2 chambres, 89 m²;Agdal à   Marrakech;False;;
7297187;https://www.mubawab.ma/fr/a/7297187/un-appartement-tr%C3%A8s-bien-ensoleill%C3%A9-vide-a-prestigia-golf-city;8500 DH;3 chambres, 98 m²;Agdal à   Marrakech;False;31.596448387112936;-7.987790107727051
7397162;https://www.mubawab.ma/fr/a/7397162/tr%C3%A8s-bel-appartement-a-prestigia-golf-city;8900 DH;2 chambres, 78 m²;Agdal à   Marrakech;True;31.596448387112936;-7.987790107727051
7108652;https://www.mubawab.ma/fr/a/7108652/tr%C3%A8s-belle-appartement-meubl%C3%A8-rez-de-jardin;11500 DH;3 chambres, 98 m²;Agdal à   Marrakech;False;;
7377020;https://www.mubawab.ma/fr/a/7377020/studio-meubl%C3%A9-avec-terrasse-a-palmier;7500 DH;1 chambre, 70 m²;Palmier à   Casablanca;False;;
7491550;https://www.mubawab.ma/fr/a/7491550/gauthier-joli-appartement-vide-sans-vis-%C3%A0-vis;20000 DH;3 chambres, 200 m²;Gauthier à   Casablanca;False;;
7566295;https://www.mubawab.ma/fr/a/7566295/appartement-en-location-%C3%A0-gauthier;10000 DH;3 chambres, 160 m²;Gauthier à   Casablanca;False;33.58891909184207;-7.628674507141113
7612494;https://www.mubawab.ma/fr/a/7612494/location-appartement-meuble-top-racine-3-ch;17500 DH;3 chambres, 190 m²;Racine à   Casablanca;True;33.592458238962855;-7.648158073425293
7612484;https://www.mubawab.ma/fr/a/7612484/joli-appartement-2-chambres-vide-jamais-habit%C3%A9e;3800 DH;2 chambres, 76 m²;Route Casablanca à   Marrakech;False;;
7571627;https://www.mubawab.ma/fr/a/7571627/location-d-un-appartement-rez-de-jardin-front-golf-%C3%A0-agdal-golf-city-prestigia;9550 DH;2 chambres, 115 m²;Agdal à   Marrakech;True;31.596448387112936;-7.987790107727051
7264160;https://www.mubawab.ma/fr/a/7264160/marrakech-golf-city-prestigia-appartement-meubl%C3%A9-neuf-%C3%A0-louer;8500 DH;2 chambres, 83 m²;Agdal à   Marrakech;True;31.596448387112936;-7.987790107727051
7612434;https://www.mubawab.ma/fr/a/7612434/location-d-un-appartement-%C3%A0-oasis-1-chambre-concierge-et-climatisation;6000 DH;1 chambre, 60 m²;Oasis à   Casablanca;False;;
7007654;https://www.mubawab.ma/fr/a/7007654/bel-appartement-179m%C2%B2-meubl%C3%A9-en-location-racine;20000 DH;3 chambres, 179 m²;Racine à   Casablanca;True;33.592458238962855;-7.648158073425293
7520525;https://www.mubawab.ma/fr/a/7520525/somptueux-appartement-de-230m%C2%B2-%C3%A0-louer-racine;18000 DH;3 chambres, 230 m²;Racine à   Casablanca;False;33.582734173084866;-7.675838470458984
7589329;https://www.mubawab.ma/fr/a/7589329/beau-studio-meubl%C3%A9-en-location-bourgoune-ouest;7000 DH;1 chambre, 50 m²;Bourgogne Ouest à   Casablanca;True;33.582734173084866;-7.675838470458984
7583360;https://www.mubawab.ma/fr/a/7583360/studio-meubl%C3%A9-de-haut-standing-%C3%A0-louer-racine;8500 DH;1 chambre, 55 m²;Racine à   Casablanca;False;33.582734173084866;-7.675838470458984
7589635;https://www.mubawab.ma/fr/a/7589635/studio-%C3%A0-louer-de-haut-standing-vide-les-princesse;6500 DH;1 chambre, 61 m²;Les princesses à   Casablanca;False;33.57154299116339;-7.636313438415527
7602357;https://www.mubawab.ma/fr/a/7602357/superbe-studio-spacieux-lumineux-5%C3%A8me-%C3%A9tage-triangle-d%E2%80%99or;8500 DH;1 chambre, 43 m²;Racine à Casablanca;False;;
7590425;https://www.mubawab.ma/fr/a/7590425/studio-haut-standing-%C3%A0-louer-vide-les-princesses;6800 DH;1 chambre, 48 m²;Les princesses à Casablanca;False;;
7523867;https://www.mubawab.ma/fr/a/7523867/appartement-neuf-avec-terrasse-sur-agdal-rabat;8000 DH;2 chambres, 125 m²;Agdal à Rabat;False;;
7556692;https://www.mubawab.ma/fr/a/7556692/tr%C3%A8s-joli-studio-meubl%C3%A9-sur-ferme-bretone;7500 DH;1 chambre, 64 m²;Ferme Bretonne (Hay Arraha) à Casablanca;True;33.564364783032666;-7.646933233256533
7611488;https://www.mubawab.ma/fr/a/7611488/superbe-meubl%C3%A9-avec-terrasse-sud-sans-vis-%C3%A0-vis;14500 DH;2 chambres, 95 m²;El Manar - El Hank à Casablanca;True;33.60441519220787;-7.656183242797937
7596473;https://www.mubawab.ma/fr/a/7596473/appartement-r%C3%A9cent-avec-splendide-terrasse;12000 DH;3 chambres, 150 m²;Gauthier à Casablanca;False;33.59272635025257;-7.633738517761429
